learner,frac,qini
X-learner,0.10493441599000625,41.27312775330397
X-learner,0.10821361648969394,42.25641025641026
X-learner,0.11149281698938164,43.486187845303874
X-learner,0.11477201748906933,42.23262032085562
X-learner,0.11805121798875702,46.14434330299089
X-learner,0.12133041848844472,44.41423125794155
X-learner,0.12460961898813241,40.96526054590571
X-learner,0.1278888194878201,41.46909090909091
X-learner,0.1311680199875078,44.68595041322314
X-learner,0.1344472204871955,46.970080552359036
X-learner,0.1377264209868832,49.64548494983278
X-learner,0.1410056214865709,52.574837310195235
X-learner,0.14428482198625858,53.610223642172514
X-learner,0.14756402248594627,54.88401253918495
X-learner,0.150843222985634,54.12307692307692
X-learner,0.15412242348532168,53.91356783919598
X-learner,0.15740162398500937,52.176991150442475
X-learner,0.16068082448469706,54.42608695652174
X-learner,0.16396002498438475,54.71225071225071
X-learner,0.16723922548407247,54.675324675324674
X-learner,0.17051842598376016,57.395644283121584
X-learner,0.17379762648344785,60.133689839572185
X-learner,0.17707682698313554,64.86339754816112
X-learner,0.18035602748282323,68.68911917098447
X-learner,0.18363522798251092,70.151566469094
X-learner,0.18691442848219864,70.53145695364239
X-learner,0.19019362898188633,71.16107931316435
X-learner,0.19347282948157402,77.77059773828756
X-learner,0.1967520299812617,80.31742243436753
X-learner,0.2000312304809494,80.22776911076443
X-learner,0.2033104309806371,84.45092024539878
X-learner,0.2065896314803248,87.67420814479638
X-learner,0.2098688319800125,85.89614243323442
X-learner,0.21314803247970018,89.11678832116789
X-learner,0.21642723297938787,92.66522678185746
X-learner,0.2197064334790756,94.76395759717315
X-learner,0.22298563397876328,100.7381615598886
X-learner,0.22626483447845097,103.82763337893297
X-learner,0.22954403497813866,102.94726166328599
X-learner,0.23282323547782635,104.93199999999999
X-learner,0.23610243597751404,104.14191852825229
X-learner,0.23938163647720176,108.17829457364343
X-learner,0.24266083697688945,112.38343949044585
X-learner,0.24594003747657714,113.00501882057716
X-learner,0.24921923797626483,114.3896103896104
X-learner,0.25249843847595255,118.51652386780907
X-learner,0.2557776389756402,119.47190332326284
X-learner,0.2590568394753279,119.42840095465394
X-learner,0.2623360399750156,120.87603305785123
X-learner,0.2656152404747033,122.88979591836735
X-learner,0.268894440974391,121.68242074927954
X-learner,0.2721736414740787,123.85958904109589
X-learner,0.2754528419737664,123.23389830508475
X-learner,0.27873204247345407,124.70411568409344
X-learner,0.2820112429731418,129.0963855421687
X-learner,0.2852904434728295,124.7989189189189
X-learner,0.28856964397251716,129.74505611972208
X-learner,0.2918488444722049,134.90466101694915
X-learner,0.29512804497189254,133.2906610703043
X-learner,0.29840724547158026,134.1152647975078
X-learner,0.301686445971268,137.72923076923075
X-learner,0.30496564647095564,138.8924949290061
X-learner,0.30824484697064336,138.72208312468703
X-learner,0.311524047470331,141.89747399702824
X-learner,0.31480324797001874,143.49067713444555
X-learner,0.31808244846970646,144.28571428571428
X-learner,0.3213616489693941,148.86455331412103
X-learner,0.32464084946908184,148.4551526717557
X-learner,0.3279200499687695,149.85559226050023
X-learner,0.3311992504684572,151.0541802895843
X-learner,0.33447845096814494,153.05180388529138
X-learner,0.3377576514678326,152.24552547039926
X-learner,0.3410368519675203,153.6457765667575
X-learner,0.344316052467208,151.24178298063936
X-learner,0.3475952529668957,150.8761692650334
X-learner,0.35087445346658336,151.48409893992934
X-learner,0.3541536539662711,152.45263157894738
X-learner,0.3574328544659588,152.65421372719373
X-learner,0.36071205496564646,157.6414119672837
X-learner,0.3639912554653342,159.8230769230769
X-learner,0.36727045596502184,159.2437579348286
X-learner,0.37054965646470955,161.63964720705584
X-learner,0.37382885696439727,161.235
X-learner,0.37710805746408493,165.82348077718063
X-learner,0.38038725796377265,167.03236378533387
X-learner,0.3836664584634603,167.03980503655563
X-learner,0.38694565896314803,166.2081484469544
X-learner,0.39022485946283575,167.2088
X-learner,0.3935040599625234,169.58220810166796
X-learner,0.39678326046221113,167.9471608832808
X-learner,0.4000624609618988,169.36928487690506
X-learner,0.4033416614615865,167.09790209790208
X-learner,0.4066208619612742,172.31124807395997
X-learner,0.4099000624609619,170.94274809160305
X-learner,0.4131792629606496,168.45785876993165
X-learner,0.41645846346033727,173.4689265536723
X-learner,0.419737663960025,177.04712041884818
X-learner,0.4230168644597127,176.578125
X-learner,0.42629606495940037,177.15700036941263
X-learner,0.4295752654590881,179.9802342606149
X-learner,0.43285446595877575,180.6211901306241
X-learner,0.43613366645846346,187.0
X-learner,0.4394128669581512,185.96207513416812
X-learner,0.44269206745783884,190.56716417910445
X-learner,0.44597126795752656,191.20718816067654
X-learner,0.4492504684572142,187.94471658502454
X-learner,0.45252966895690194,188.53284671532845
X-learner,0.4558088694565896,191.20268872802484
X-learner,0.4590880699562773,189.67156025947418
X-learner,0.46236727045596504,190.40828804347825
X-learner,0.4656464709556527,194.05660377358487
X-learner,0.4689256714553404,196.6764705882353
X-learner,0.4722048719550281,198.46613545816734
X-learner,0.4754840724547158,193.4441147378833
X-learner,0.4787632729544035,198.53103448275863
X-learner,0.4820424734540912,201.40065146579803
X-learner,0.4853216739537789,200.38110643804595
X-learner,0.48860087445346656,200.2700354039266
X-learner,0.4918800749531543,200.20749279538904
X-learner,0.495159275452842,203.01336302895328
X-learner,0.49843847595252966,205.39006643467252
X-learner,0.5017176764522173,206.27118644067798
X-learner,0.5049968769519051,207.06113537117903
X-learner,0.5082760774515928,205.58139534883725
X-learner,0.5115552779512804,208.6044362292052
X-learner,0.5148344784509682,209.82374541003668
X-learner,0.5181136789506559,213.3276699029126
X-learner,0.5213928794503435,212.50632911392404
X-learner,0.5246720799500312,210.48427672955972
X-learner,0.527951280449719,210.08219178082192
X-learner,0.5312304809494066,212.527950310559
X-learner,0.5345096814490943,214.1023529411765
X-learner,0.537788881948782,214.16462346760068
X-learner,0.5410680824484697,212.5
X-learner,0.5443472829481574,212.08518625469247
X-learner,0.5476264834478451,212.61516369902353
X-learner,0.5509056839475328,211.47305389221555
X-learner,0.5541848844472205,214.27190246668562
X-learner,0.5574640849469081,218.71830985915494
X-learner,0.5607432854465959,218.91489361702122
X-learner,0.5640224859462836,222.71269487750556
X-learner,0.5673016864459712,220.1161825726141
X-learner,0.570580886945659,223.92297111416775
X-learner,0.5738600874453467,223.6771545827633
X-learner,0.5771392879450343,221.2095808383233
X-learner,0.5804184884447221,222.86911844240132
X-learner,0.5836976889444098,223.66433566433568
X-learner,0.5869768894440974,227.03800856531052
X-learner,0.5902560899437851,229.04125632153313
X-learner,0.5935352904434729,229.69426077757203
X-learner,0.5968144909431605,230.12933753943219
X-learner,0.6000936914428482,228.11294117647054
X-learner,0.603372891942536,228.89856957087125
X-learner,0.6066520924422236,230.04505437597106
X-learner,0.6099312929419113,232.92333419089266
X-learner,0.613210493441599,229.81014604150653
X-learner,0.6164896939412867,229.59597247004837
X-learner,0.6197688944409744,227.80456273764264
X-learner,0.623048094940662,229.93639575971724
X-learner,0.6263272954403498,235.50414468726456
X-learner,0.6296064959400375,235.1348314606742
X-learner,0.6328856964397251,230.87826086956522
X-learner,0.6361648969394129,232.78099480326648
X-learner,0.6394440974391006,234.50000000000006
X-learner,0.6427232979387882,235.14705882352945
X-learner,0.6460024984384759,234.81140350877195
X-learner,0.6492816989381637,233.01987396994662
X-learner,0.6525608994378513,230.8752107925801
X-learner,0.655840099937539,229.6451690242148
X-learner,0.6591193004372268,232.85642737896495
X-learner,0.6623985009369144,231.65345359601235
X-learner,0.6656777014366021,231.3176776020769
X-learner,0.6689569019362899,233.01599247412986
X-learner,0.6722361024359775,234.15741391426565
X-learner,0.6755153029356652,229.53774464119294
X-learner,0.6787945034353529,229.2328767123288
X-learner,0.6820737039350406,228.86700531055186
X-learner,0.6853529044347283,227.76328502415453
X-learner,0.688632104934416,227.6386093321135
X-learner,0.6919113054341037,230.32484076433116
X-learner,0.6951905059337914,228.6269500339136
X-learner,0.698469706433479,228.9817608646701
X-learner,0.7017489069331667,229.42741935483872
X-learner,0.7050281074328545,227.08021390374336
X-learner,0.7083073079325422,227.09580838323348
X-learner,0.7115865084322298,226.87944358578056
X-learner,0.7148657089319176,231.9076923076923
X-learner,0.7181449094316052,233.2679509632224
X-learner,0.7214241099312929,234.05318221447254
X-learner,0.7247033104309807,231.59040590405903
X-learner,0.7279825109306683,232.49740932642487
X-learner,0.731261711430356,233.45945945945948
X-learner,0.7345409119300437,232.24476719350707
X-learner,0.7378201124297314,233.96721311475414
X-learner,0.7410993129294191,232.97032640949556
X-learner,0.7443785134291068,233.68709064018594
X-learner,0.7476577139287945,234.35295354214838
X-learner,0.7509369144284822,234.5073313782991
X-learner,0.7542161149281699,236.32540675844814
X-learner,0.7574953154278576,237.75814822503628
X-learner,0.7607745159275453,240.4042553191489
X-learner,0.764053716427233,242.97901234567905
X-learner,0.7673329169269206,247.84974411463656
X-learner,0.7706121174266084,246.8524256013045
X-learner,0.7738913179262961,251.07954545454538
X-learner,0.7771705184259837,252.50696828923446
X-learner,0.7804497189256715,254.37540192926042
X-learner,0.7837289194253592,255.7537044453344
X-learner,0.7870081199250468,256.5448743518149
X-learner,0.7902873204247346,257.60833333333335
X-learner,0.7935665209244223,260.40869565217395
X-learner,0.7968457214241099,257.3757134422358
X-learner,0.8001249219237976,260.39474715797735
X-learner,0.8034041224234854,256.7931707317073
X-learner,0.806683322923173,254.355365474339
X-learner,0.8099625234228607,254.35721200387218
X-learner,0.8132417239225485,256.1560270009643
X-learner,0.8165209244222361,258.4186492709133
X-learner,0.8198001249219238,258.00458803288086
X-learner,0.8230793254216114,256.1528201219512
X-learner,0.8263585259212992,258.79666160849774
X-learner,0.8296377264209869,257.00906686815256
X-learner,0.8329169269206745,259.1756731312371
X-learner,0.8361961274203623,257.2158516020236
X-learner,0.83947532792005,255.26086145813906
X-learner,0.8427545284197376,252.8283166109253
X-learner,0.8460337289194254,254.360266864344
X-learner,0.8493129294191131,255.79258165713225
X-learner,0.8525921299188007,257.5454545454545
X-learner,0.8558713304184884,257.5378551787351
X-learner,0.8591505309181762,254.95290251916754
X-learner,0.8624297314178638,256.17418181818186
X-learner,0.8657089319175515,257.7454248958145
X-learner,0.8689881324172393,255.9409853817001
X-learner,0.8722673329169269,255.14614416681638
X-learner,0.8755465334166146,255.93605588393336
X-learner,0.8788257339163024,261.73496341245755
X-learner,0.88210493441599,263.5068468788903
X-learner,0.8853841349156777,265.56877323420076
X-learner,0.8886633354153654,268.00035260930883
X-learner,0.8919425359150531,268.008431406991
X-learner,0.8952217364147408,272.8060563626816
X-learner,0.8985009369144284,273.3942777390091
X-learner,0.9017801374141162,276.28809441166254
X-learner,0.9050593379138039,278.4979253112033
X-learner,0.9083385384134915,276.912863785087
X-learner,0.9116177389131792,280.8778979907265
X-learner,0.914896939412867,280.07784431137725
X-learner,0.9181761399125546,278.9114139693356
X-learner,0.9214553404122423,281.7066213921902
X-learner,0.9247345409119301,282.2939583685903
X-learner,0.9280137414116177,283.50733434496703
X-learner,0.9312929419113054,283.88350983358544
X-learner,0.9345721424109932,281.12349397590356
X-learner,0.9378513429106808,280.6954128440368
X-learner,0.9411305434103685,281.6408251538845
X-learner,0.9444097439100562,284.4370751119218
X-learner,0.9476889444097439,284.01785123966954
X-learner,0.9509681449094316,284.65986170563065
X-learner,0.9542473454091193,287.0265922521339
X-learner,0.957526545908807,286.97838899803537
X-learner,0.9608057464084947,285.96426823299066
X-learner,0.9640849469081824,289.9310008136697
X-learner,0.9673641474078701,292.73236009732364
X-learner,0.9706433479075578,292.55638126009694
X-learner,0.9739225484072455,291.54129769763324
X-learner,0.9772017489069331,288.37139191789606
X-learner,0.9804809494066209,288.2614107883818
X-learner,0.9837601499063086,286.0944206008585
X-learner,0.9870393504059962,287.51884700665187
X-learner,0.990318550905684,289.8869235628554
X-learner,0.9935977514053717,287.9807692307693
X-learner,0.9968769519050593,287.3847966075075
class-transformation,0.0,0.0
class-transformation,0.003279200499687695,6.0
class-transformation,0.00655840099937539,4.804878048780488
class-transformation,0.009837601499063086,10.454545454545455
class-transformation,0.01311680199875078,13.066666666666666
class-transformation,0.016396002498438474,10.18867924528302
class-transformation,0.01967520299812617,12.368421052631579
class-transformation,0.022954403497813865,14.730769230769232
class-transformation,0.02623360399750156,12.52
class-transformation,0.029512804497189255,11.953367875647668
class-transformation,0.03279200499687695,13.452830188679243
class-transformation,0.036071205496564646,15.0
class-transformation,0.03935040599625234,17.4251968503937
class-transformation,0.04262960649594004,21.421818181818182
class-transformation,0.04590880699562773,21.885906040268452
class-transformation,0.049188007495315426,20.90282131661442
class-transformation,0.05246720799500312,22.085043988269796
class-transformation,0.05574640849469082,22.77528089887641
class-transformation,0.05902560899437851,24.56382978723404
class-transformation,0.06230480949406621,25.78391959798995
class-transformation,0.0655840099937539,24.440677966101703
class-transformation,0.0688632104934416,26.516129032258064
class-transformation,0.07214241099312929,27.440000000000005
class-transformation,0.075421611492817,28.063291139240505
class-transformation,0.07870081199250469,33.80981595092024
class-transformation,0.08198001249219238,31.47937131630649
class-transformation,0.08525921299188008,33.04545454545455
class-transformation,0.08853841349156777,34.839416058394164
class-transformation,0.09181761399125546,30.985765124555172
class-transformation,0.09509681449094316,30.977853492333892
class-transformation,0.09837601499063085,32.00657894736841
class-transformation,0.10165521549031856,32.79936305732484
class-transformation,0.10493441599000625,32.35857805255024
class-transformation,0.10821361648969394,33.61883408071749
class-transformation,0.11149281698938164,37.55732946298984
class-transformation,0.11477201748906933,37.9900426742532
class-transformation,0.11805121798875702,38.923076923076934
class-transformation,0.12133041848844472,37.936339522546405
class-transformation,0.12460961898813241,38.180412371134025
class-transformation,0.1278888194878201,38.2295081967213
class-transformation,0.1311680199875078,41.9326805385557
class-transformation,0.1344472204871955,39.3
class-transformation,0.1377264209868832,39.62937062937061
class-transformation,0.1410056214865709,42.36218678815489
class-transformation,0.14428482198625858,43.07317073170731
class-transformation,0.14756402248594627,44.27272727272728
class-transformation,0.150843222985634,44.706441393875394
class-transformation,0.15412242348532168,47.408479834539804
class-transformation,0.15740162398500937,45.25806451612904
class-transformation,0.16068082448469706,45.744827586206895
class-transformation,0.16396002498438475,46.72972972972974
class-transformation,0.16723922548407247,48.2691943127962
class-transformation,0.17051842598376016,47.456059204440336
class-transformation,0.17379762648344785,45.99818181818182
class-transformation,0.17707682698313554,46.952
class-transformation,0.18035602748282323,50.322916666666686
class-transformation,0.18363522798251092,51.098976109215016
class-transformation,0.18691442848219864,53.2237061769616
class-transformation,0.19019362898188633,52.87881286067602
class-transformation,0.19347282948157402,52.881685575364656
class-transformation,0.1967520299812617,51.498799039231386
class-transformation,0.2000312304809494,53.74980330448466
class-transformation,0.2033104309806371,58.9953596287703
class-transformation,0.2065896314803248,58.42553191489361
class-transformation,0.2098688319800125,55.54694485842029
class-transformation,0.21314803247970018,60.222547584187424
class-transformation,0.21642723297938787,63.78050541516245
class-transformation,0.2197064334790756,62.66382978723405
class-transformation,0.22298563397876328,68.56241234221599
class-transformation,0.22626483447845097,67.0
class-transformation,0.22954403497813866,67.22297756628143
class-transformation,0.23282323547782635,66.45010046885466
class-transformation,0.23610243597751404,66.59447004608293
class-transformation,0.23938163647720176,72.79623621025308
class-transformation,0.24266083697688945,71.90885750962772
class-transformation,0.24594003747657714,72.91196960101328
class-transformation,0.24921923797626483,75.58078602620088
class-transformation,0.25249843847595255,76.81169230769231
class-transformation,0.2557776389756402,78.25728155339806
class-transformation,0.2590568394753279,78.27681246255241
class-transformation,0.2623360399750156,79.72340425531917
class-transformation,0.2656152404747033,79.79754242246929
class-transformation,0.268894440974391,82.35416666666666
class-transformation,0.2721736414740787,85.11556064073227
class-transformation,0.2754528419737664,90.55731225296441
class-transformation,0.27873204247345407,91.11173184357543
class-transformation,0.2820112429731418,92.11540585311982
class-transformation,0.2852904434728295,91.89131622064446
class-transformation,0.28856964397251716,96.10631408526714
class-transformation,0.2918488444722049,100.20329962746143
class-transformation,0.29512804497189254,103.04411764705881
class-transformation,0.29840724547158026,102.72589890568003
class-transformation,0.301686445971268,105.49458483754512
class-transformation,0.30496564647095564,106.70525242223354
class-transformation,0.30824484697064336,107.36070528967255
class-transformation,0.311524047470331,105.15461346633418
class-transformation,0.31480324797001874,107.86336633663367
class-transformation,0.31808244846970646,113.21393523061826
class-transformation,0.3213616489693941,110.16634429400386
class-transformation,0.32464084946908184,108.61692969870876
class-transformation,0.3279200499687695,110.94594594594597
class-transformation,0.3311992504684572,113.08654750705551
class-transformation,0.33447845096814494,115.29608938547489
class-transformation,0.3377576514678326,115.86386709736962
class-transformation,0.3410368519675203,117.0
class-transformation,0.344316052467208,118.91818181818181
class-transformation,0.3475952529668957,121.13591359135916
class-transformation,0.35087445346658336,123.7041499330656
class-transformation,0.3541536539662711,124.92178524083073
class-transformation,0.3574328544659588,128.71222076215506
class-transformation,0.36071205496564646,126.78432221741011
class-transformation,0.3639912554653342,131.3556701030928
class-transformation,0.36727045596502184,129.78392173543173
class-transformation,0.37054965646470955,130.64646464646464
class-transformation,0.37382885696439727,131.0754481033764
class-transformation,0.37710805746408493,137.27881040892197
class-transformation,0.38038725796377265,135.21419778416083
class-transformation,0.3836664584634603,134.64390243902437
class-transformation,0.38694565896314803,134.86381950040288
class-transformation,0.39022485946283575,136.6450839328537
class-transformation,0.3935040599625234,139.92170818505338
class-transformation,0.39678326046221113,138.56639247943593
class-transformation,0.4000624609618988,140.0
class-transformation,0.4033416614615865,141.9236111111111
class-transformation,0.4066208619612742,142.1346595256312
class-transformation,0.4099000624609619,140.28620296465226
class-transformation,0.4131792629606496,139.07129385137682
class-transformation,0.41645846346033727,138.6426966292135
class-transformation,0.419737663960025,140.56
class-transformation,0.4230168644597127,142.97172236503854
class-transformation,0.42629606495940037,141.11678832116786
class-transformation,0.4295752654590881,145.47715736040607
class-transformation,0.43285446595877575,145.32411067193675
class-transformation,0.43613366645846346,144.9079229122056
class-transformation,0.4394128669581512,145.1813361611877
class-transformation,0.44269206745783884,148.57643758765778
class-transformation,0.44597126795752656,152.8848167539267
class-transformation,0.4492504684572142,153.83582089552237
class-transformation,0.45252966895690194,156.20903759917212
class-transformation,0.4558088694565896,155.41903457719962
class-transformation,0.4590880699562773,152.68249660786972
class-transformation,0.46236727045596504,152.10030292830697
class-transformation,0.4656464709556527,154.26506024096386
class-transformation,0.4689256714553404,151.69511790102956
class-transformation,0.4722048719550281,150.9769585253456
class-transformation,0.4754840724547158,146.2254901960784
class-transformation,0.4787632729544035,148.50340136054422
class-transformation,0.4820424734540912,147.0862846104314
class-transformation,0.4853216739537789,145.53691275167785
class-transformation,0.48860087445346656,147.88941849380365
class-transformation,0.4918800749531543,149.9911894273128
class-transformation,0.495159275452842,150.59524554269626
class-transformation,0.49843847595252966,152.23036324122944
class-transformation,0.5017176764522173,154.97840172786175
class-transformation,0.5049968769519051,154.77920883164677
class-transformation,0.5082760774515928,153.8536659567995
class-transformation,0.5115552779512804,154.25196374622357
class-transformation,0.5148344784509682,156.1127436281859
class-transformation,0.5181136789506559,157.42296252230813
class-transformation,0.5213928794503435,154.4685190659178
class-transformation,0.5246720799500312,155.09803346052246
class-transformation,0.527951280449719,152.1184364060677
class-transformation,0.5312304809494066,151.3791304347826
class-transformation,0.5345096814490943,152.2550490478938
class-transformation,0.537788881948782,148.96446991404014
class-transformation,0.5410680824484697,152.26681870011402
class-transformation,0.5443472829481574,152.28478322470954
class-transformation,0.5476264834478451,152.18956276445698
class-transformation,0.5509056839475328,151.97082748948105
class-transformation,0.5541848844472205,154.79387186629526
class-transformation,0.5574640849469081,154.96007762683672
class-transformation,0.5607432854465959,155.40165289256197
class-transformation,0.5640224859462836,156.2
class-transformation,0.5673016864459712,157.02857142857147
class-transformation,0.570580886945659,155.66269626421223
class-transformation,0.5738600874453467,156.08474576271186
class-transformation,0.5771392879450343,160.54579439252336
class-transformation,0.5804184884447221,164.32669322709165
class-transformation,0.5836976889444098,166.92953285827394
class-transformation,0.5869768894440974,167.52573529411768
class-transformation,0.5902560899437851,171.83481442760063
class-transformation,0.5935352904434729,177.25097427903353
class-transformation,0.5968144909431605,176.61210240496507
class-transformation,0.6000936914428482,180.18425115800312
class-transformation,0.603372891942536,181.6930161166539
class-transformation,0.6066520924422236,185.2612016293279
class-transformation,0.6099312929419113,187.82949075247024
class-transformation,0.613210493441599,186.07936507936506
class-transformation,0.6164896939412867,189.81875156680871
class-transformation,0.6197688944409744,190.85305105853053
class-transformation,0.623048094940662,189.8701684836472
class-transformation,0.6263272954403498,192.45172413793108
class-transformation,0.6296064959400375,191.4459691252144
class-transformation,0.6328856964397251,193.44027303754268
class-transformation,0.6361648969394129,194.38709677419354
class-transformation,0.6394440974391006,195.7087659985511
class-transformation,0.6427232979387882,197.07766289973551
class-transformation,0.6460024984384759,196.00958083832336
class-transformation,0.6492816989381637,195.023832221163
class-transformation,0.6525608994378513,197.21052631578948
class-transformation,0.655840099937539,194.47169811320754
class-transformation,0.6591193004372268,194.8669950738916
class-transformation,0.6623985009369144,197.65374737333644
class-transformation,0.6656777014366021,196.8780487804878
class-transformation,0.6689569019362899,195.28174878556558
class-transformation,0.6722361024359775,192.90787655458314
class-transformation,0.6755153029356652,193.70839064649243
class-transformation,0.6787945034353529,189.9671532846715
class-transformation,0.6820737039350406,188.89454545454544
class-transformation,0.6853529044347283,189.54746835443035
class-transformation,0.688632104934416,193.68723260526912
class-transformation,0.6919113054341037,191.5705329153605
class-transformation,0.6951905059337914,192.0625
class-transformation,0.698469706433479,194.13315579227697
class-transformation,0.7017489069331667,196.54250386398763
class-transformation,0.7050281074328545,195.79960448253132
class-transformation,0.7083073079325422,195.5803981623277
class-transformation,0.7115865084322298,194.7162162162162
class-transformation,0.7148657089319176,196.69906704274246
class-transformation,0.7181449094316052,197.48088139987038
class-transformation,0.7214241099312929,198.07228915662654
class-transformation,0.7247033104309807,200.62674094707523
class-transformation,0.7279825109306683,201.33148227253315
class-transformation,0.731261711430356,202.76004250797024
class-transformation,0.7345409119300437,205.95324730272904
class-transformation,0.7378201124297314,204.59292780467268
class-transformation,0.7410993129294191,206.94820717131472
class-transformation,0.7443785134291068,206.51754385964915
class-transformation,0.7476577139287945,207.86516853932585
class-transformation,0.7509369144284822,210.0691797845899
class-transformation,0.7542161149281699,211.2136222910217
class-transformation,0.7574953154278576,209.7849506578948
class-transformation,0.7607745159275453,215.34732746262546
class-transformation,0.764053716427233,221.1252294513563
class-transformation,0.7673329169269206,222.91224862888487
class-transformation,0.7706121174266084,223.42697994733646
class-transformation,0.7738913179262961,226.42597821702304
class-transformation,0.7771705184259837,223.85605300140537
class-transformation,0.7804497189256715,221.28537170263792
class-transformation,0.7837289194253592,221.28477611940298
class-transformation,0.7870081199250468,221.6424747174301
class-transformation,0.7902873204247346,220.28833629366488
class-transformation,0.7935665209244223,217.9375368296994
class-transformation,0.7968457214241099,218.50958904109586
class-transformation,0.8001249219237976,220.0742834860597
class-transformation,0.8034041224234854,221.92782305005824
class-transformation,0.806683322923173,222.13678516228742
class-transformation,0.8099625234228607,226.0670261941449
class-transformation,0.8132417239225485,227.0
class-transformation,0.8165209244222361,229.637614678899
class-transformation,0.8198001249219238,230.42498095963435
class-transformation,0.8230793254216114,231.84777251184835
class-transformation,0.8263585259212992,236.05909005097226
class-transformation,0.8296377264209869,236.63769751692996
class-transformation,0.8329169269206745,240.0
class-transformation,0.8361961274203623,244.4218779167445
class-transformation,0.83947532792005,243.57796799404537
class-transformation,0.8427545284197376,242.63333333333333
class-transformation,0.8460337289194254,243.84396901512355
class-transformation,0.8493129294191131,241.63616317530318
class-transformation,0.8525921299188007,240.7878732368565
class-transformation,0.8558713304184884,240.93900657414167
class-transformation,0.8591505309181762,243.57600000000002
class-transformation,0.8624297314178638,245.36521739130444
class-transformation,0.8657089319175515,248.73022751895985
class-transformation,0.8689881324172393,251.30412092855852
class-transformation,0.8722673329169269,253.94104999104093
class-transformation,0.8755465334166146,255.36402569593145
class-transformation,0.8788257339163024,255.57554212584432
class-transformation,0.88210493441599,258.63588110403396
class-transformation,0.8853841349156777,258.36474325039705
class-transformation,0.8886633354153654,259.7873462214411
class-transformation,0.8919425359150531,256.7867273682368
class-transformation,0.8952217364147408,258.0
class-transformation,0.8985009369144284,259.4266851980542
class-transformation,0.9017801374141162,257.85412701159373
class-transformation,0.9050593379138039,258.4284235943428
class-transformation,0.9083385384134915,259.14398761396865
class-transformation,0.9116177389131792,262.1470689064107
class-transformation,0.914896939412867,263.7227063044593
class-transformation,0.9181761399125546,263.08380173735316
class-transformation,0.9214553404122423,264.51068883610446
class-transformation,0.9247345409119301,266.9352712523238
class-transformation,0.9280137414116177,266.5094339622642
class-transformation,0.9312929419113054,266.72306143001003
class-transformation,0.9345721424109932,268.5081967213115
class-transformation,0.9378513429106808,268.1469510163279
class-transformation,0.9411305434103685,268.9355695782133
class-transformation,0.9444097439100562,269.4433399602385
class-transformation,0.9476889444097439,272.29995050321725
class-transformation,0.9509681449094316,275.303189740217
class-transformation,0.9542473454091193,273.3011633622808
class-transformation,0.957526545908807,275.0891719745223
class-transformation,0.9608057464084947,273.29715215622446
class-transformation,0.9640849469081824,272.227398149651
class-transformation,0.9673641474078701,270.93911917098444
class-transformation,0.9706433479075578,273.1490803484995
class-transformation,0.9739225484072455,269.92376970086843
class-transformation,0.9772017489069331,275.7229881372234
class-transformation,0.9804809494066209,279.5869391665336
class-transformation,0.9837601499063086,279.9525553255852
class-transformation,0.9870393504059962,282.1732508329367
class-transformation,0.990318550905684,285.81365576102417
class-transformation,0.9935977514053717,287.0275633958104
class-transformation,0.9968769519050593,290.032967032967
